"periodo_denuncia,anio_denuncia,fecha_descarga,distrito_fiscal,especialidad,tipo_caso,generico,subgenerico,articulo,des_articulo,cantidad,ubigeo_pjfs,dpto_pjfs,prov_pjfs,dist_pjfs,fecha_corte,latitud,longitud"
"ENERO - MARZO,2026,06/04/2026,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA HUMANIDAD,DISCRIMINACION,323,Discriminación e incitación a la discriminación,5,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,27/04/2026,-11.0566666666667,-75.3275"
"ENERO - MARZO,2026,06/04/2026,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA HUMANIDAD,TORTURA,321,Tortura.,2,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,27/04/2026,-11.0566666666667,-75.3275"
"ENERO - MARZO,2026,06/04/2026,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA LIBERTAD,OFENSAS AL PUDOR PUBLICO,183,Exhibiciones y publicaciones obscenas,1,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,27/04/2026,-11.0566666666667,-75.3275"
"ENERO - MARZO,2026,06/04/2026,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA LIBERTAD,OFENSAS AL PUDOR PUBLICO,183-B,""Proposiciones a niños, niñas y adolescentes con fines sexuales"",1,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,27/04/2026,-11.0566666666667,-75.3275"
"ENERO - MARZO,2026,06/04/2026,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA LIBERTAD,PROXENETISMO,179,Favorecimiento a la prostitución,1,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,27/04/2026,-11.0566666666667,-75.3275"
"ENERO - MARZO,2026,06/04/2026,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA LIBERTAD,PROXENETISMO,181,Proxenetismo.,1,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,27/04/2026,-11.0566666666667,-75.3275"
"ENERO - MARZO,2026,06/04/2026,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE DOMICILIO,159,Violación de domicilio,26,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,27/04/2026,-11.0566666666667,-75.3275"
"ENERO - MARZO,2026,06/04/2026,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA INTIMIDAD,154,Violación de la intimidad,2,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,27/04/2026,-11.0566666666667,-75.3275"
"ENERO - MARZO,2026,06/04/2026,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA INTIMIDAD,154-B,""Difusión de imágenes, materiales audiovisuales o audios con contenido sexual"",5,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,27/04/2026,-11.0566666666667,-75.3275"
"ENERO - MARZO,2026,06/04/2026,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD DE TRABAJO,168,Atentado contra la libertad de trabajo y asociación,3,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,27/04/2026,-11.0566666666667,-75.3275"
"ENERO - MARZO,2026,06/04/2026,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD DE TRABAJO,168-A,Atentado contra las condiciones de seguridad y salud en el trabajo,1,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,27/04/2026,-11.0566666666667,-75.3275"
"ENERO - MARZO,2026,06/04/2026,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD PERSONAL,151,Coacción,17,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,27/04/2026,-11.0566666666667,-75.3275"
"ENERO - MARZO,2026,06/04/2026,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD PERSONAL,151-A,Acoso,20,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,27/04/2026,-11.0566666666667,-75.3275"
"ENERO - MARZO,2026,06/04/2026,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD PERSONAL,152,Secuestro,27,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,27/04/2026,-11.0566666666667,-75.3275"
"ENERO - MARZO,2026,06/04/2026,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD SEXUAL,170,Violación sexual,53,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,27/04/2026,-11.0566666666667,-75.3275"
"ENERO - MARZO,2026,06/04/2026,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD SEXUAL,171,Violación de persona en estado de inconsciencia o en la imposibilidad de resistir,3,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,27/04/2026,-11.0566666666667,-75.3275"
"ENERO - MARZO,2026,06/04/2026,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD SEXUAL,173,Violación sexual de menor de edad,83,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,27/04/2026,-11.0566666666667,-75.3275"
"ENERO - MARZO,2026,06/04/2026,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD SEXUAL,175,Violación sexual mediante engaño,1,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,27/04/2026,-11.0566666666667,-75.3275"
"ENERO - MARZO,2026,06/04/2026,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD SEXUAL,176,""Tocamientos, actos de connotación sexual o actos libidinosos sin consentimiento"",23,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,27/04/2026,-11.0566666666667,-75.3275"
"ENERO - MARZO,2026,06/04/2026,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD SEXUAL,176-A,""Tocamientos, actos de connotación sexual o actos libidinosos en agravio de menores"",47,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,27/04/2026,-11.0566666666667,-75.3275"
"ENERO - MARZO,2026,06/04/2026,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD SEXUAL,176-B,Acoso sexual,9,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,27/04/2026,-11.0566666666667,-75.3275"
"ENERO - MARZO,2026,06/04/2026,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD SEXUAL,177,Formas agravadas,1,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,27/04/2026,-11.0566666666667,-75.3275"
"ENERO - MARZO,2026,06/04/2026,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,""CONTRA LA SALUD PUBLICA (CONTAMINACION Y PROPAGACION, TRAFICO ILICITO DE DROGAS)"",286,Contaminación o adulteración de bienes o insumos destinados al uso o consumo humano y alteración de la fecha de vencimiento,2,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,27/04/2026,-11.0566666666667,-75.3275"
"ENERO - MARZO,2026,06/04/2026,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,""CONTRA LA SALUD PUBLICA (CONTAMINACION Y PROPAGACION, TRAFICO ILICITO DE DROGAS)"",288,""Producción, comercialización o tráfico ilícito de alimentos y otros productos destinados al uso o consumo humano"",1,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,27/04/2026,-11.0566666666667,-75.3275"
"ENERO - MARZO,2026,06/04/2026,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,""CONTRA LA SALUD PUBLICA (CONTAMINACION Y PROPAGACION, TRAFICO ILICITO DE DROGAS)"",294,""Suministro infiel de productos farmacéuticos, dispositivos médicos o productos sanitarios"",1,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,27/04/2026,-11.0566666666667,-75.3275"
"ENERO - MARZO,2026,06/04/2026,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,""CONTRA LA SALUD PUBLICA (CONTAMINACION Y PROPAGACION, TRAFICO ILICITO DE DROGAS)"",296,Promoción o favorecimiento al Tráfico Ilícito de Drogas y otros,55,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,27/04/2026,-11.0566666666667,-75.3275"
"ENERO - MARZO,2026,06/04/2026,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,""CONTRA LA SALUD PUBLICA (CONTAMINACION Y PROPAGACION, TRAFICO ILICITO DE DROGAS)"",298,Microcomercialización o microproducción,15,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,27/04/2026,-11.0566666666667,-75.3275"
"ENERO - MARZO,2026,06/04/2026,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,""CONTRA LA SALUD PUBLICA (CONTAMINACION Y PROPAGACION, TRAFICO ILICITO DE DROGAS)"",301,Coacción al consumo de droga,1,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,27/04/2026,-11.0566666666667,-75.3275"
"ENERO - MARZO,2026,06/04/2026,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,""CONTRA LA SALUD PUBLICA (CONTAMINACION Y PROPAGACION, TRAFICO ILICITO DE DROGAS)"",302,Inducción o instigación al consumo de droga,1,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,27/04/2026,-11.0566666666667,-75.3275"
"ENERO - MARZO,2026,06/04/2026,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,""CONTRA LA SALUD PUBLICA (CONTAMINACION Y PROPAGACION, TRAFICO ILICITO DE DROGAS)"",289,Propagación de enfermedad peligrosa o contagiosa,1,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,27/04/2026,-11.0566666666667,-75.3275"
"ENERO - MARZO,2026,06/04/2026,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,""CONTRA LA SALUD PUBLICA (CONTAMINACION Y PROPAGACION, TRAFICO ILICITO DE DROGAS)"",292,Violación de medidas sanitarias,1,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,27/04/2026,-11.0566666666667,-75.3275"
"ENERO - MARZO,2026,06/04/2026,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,""CONTRA LOS MEDIOS DE TRANSP., COMUNIC. Y OTROS SERV. PÚBLICOS"",281,Atentado contra la seguridad común,1,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,27/04/2026,-11.0566666666667,-75.3275"
"ENERO - MARZO,2026,06/04/2026,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,""CONTRA LOS MEDIOS DE TRANSP., COMUNIC. Y OTROS SERV. PÚBLICOS"",283,Entorpecimiento al funcionamiento de servicios públicos,3,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,27/04/2026,-11.0566666666667,-75.3275"
"ENERO - MARZO,2026,06/04/2026,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,DELITO DE PELIGRO COMUN,273,Peligro por medio de incendio o explosión,1,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,27/04/2026,-11.0566666666667,-75.3275"
"ENERO - MARZO,2026,06/04/2026,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,DELITO DE PELIGRO COMUN,273-A,Producción de peligro en el servicio público de transporte de pasajeros,11,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,27/04/2026,-11.0566666666667,-75.3275"
"ENERO - MARZO,2026,06/04/2026,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,DELITO DE PELIGRO COMUN,274,Conducción en estado de ebriedad o drogadicción,1402,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,27/04/2026,-11.0566666666667,-75.3275"
"ENERO - MARZO,2026,06/04/2026,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,DELITO DE PELIGRO COMUN,279,""Fabricación, suministro o tenencia de materiales peligrosos"",3,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,27/04/2026,-11.0566666666667,-75.3275"
"ENERO - MARZO,2026,06/04/2026,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,DELITO DE PELIGRO COMUN,279-F,Uso de armas en estado de ebriedad o drogadicción,1,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,27/04/2026,-11.0566666666667,-75.3275"
"ENERO - MARZO,2026,06/04/2026,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,DELITO DE PELIGRO COMUN,279-G,""Fabricación, comercialización, uso o porte de armas"",21,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,27/04/2026,-11.0566666666667,-75.3275"
"ENERO - MARZO,2026,06/04/2026,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA TRANQUILIDAD PUBLICA,DECRETO LEY 25475 (TERRORISMO),S/Art,DECRETO LEY 25475 (TERRORISMO),2,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,27/04/2026,-11.0566666666667,-75.3275"
"ENERO - MARZO,2026,06/04/2026,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA TRANQUILIDAD PUBLICA,DELITOS CONTRA LA PAZ PUBLICA,315,Disturbios,3,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,27/04/2026,-11.0566666666667,-75.3275"
"ENERO - MARZO,2026,06/04/2026,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA TRANQUILIDAD PUBLICA,DELITOS CONTRA LA PAZ PUBLICA,315-A,Delito de grave perturbación de la tranquilidad pública,3,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,27/04/2026,-11.0566666666667,-75.3275"
"ENERO - MARZO,2026,06/04/2026,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA TRANQUILIDAD PUBLICA,DELITOS CONTRA LA PAZ PUBLICA,316,Apología,1,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,27/04/2026,-11.0566666666667,-75.3275"
"ENERO - MARZO,2026,06/04/2026,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA TRANQUILIDAD PUBLICA,DELITOS CONTRA LA PAZ PUBLICA,316-A,Apología del delito de terrorismo,2,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,27/04/2026,-11.0566666666667,-75.3275"
"ENERO - MARZO,2026,06/04/2026,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA TRANQUILIDAD PUBLICA,DELITOS CONTRA LA PAZ PUBLICA,317,Organización Criminal,1,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,27/04/2026,-11.0566666666667,-75.3275"
"ENERO - MARZO,2026,06/04/2026,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA TRANQUILIDAD PUBLICA,DELITOS CONTRA LA PAZ PUBLICA,317-A,Marcaje o reglaje,2,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,27/04/2026,-11.0566666666667,-75.3275"
"ENERO - MARZO,2026,06/04/2026,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA TRANQUILIDAD PUBLICA,DELITOS CONTRA LA PAZ PUBLICA,317-B,Banda Criminal,4,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,27/04/2026,-11.0566666666667,-75.3275"
"ENERO - MARZO,2026,06/04/2026,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA TRANQUILIDAD PUBLICA,DELITOS CONTRA LA PAZ PUBLICA,318,Ofensas a la memoria de los muertos,1,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,27/04/2026,-11.0566666666667,-75.3275"
"ENERO - MARZO,2026,06/04/2026,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA VIDA/EL CUERPO Y LA SALUD,ABORTO,114,Autoaborto,2,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,27/04/2026,-11.0566666666667,-75.3275"
"ENERO - MARZO,2026,06/04/2026,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA VIDA/EL CUERPO Y LA SALUD,ABORTO,115,Aborto consentido,1,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,27/04/2026,-11.0566666666667,-75.3275"
"ENERO - MARZO,2026,06/04/2026,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA VIDA/EL CUERPO Y LA SALUD,ABORTO,116,Aborto sin consentimiento,2,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,27/04/2026,-11.0566666666667,-75.3275"
"ENERO - MARZO,2026,06/04/2026,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA VIDA/EL CUERPO Y LA SALUD,EXPOSICION A PELIGRO O ABANDONO DE PERSONAS EN PELIGRO,125,Exposición o abandono peligrosos,7,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,27/04/2026,-11.0566666666667,-75.3275"
"ENERO - MARZO,2026,06/04/2026,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA VIDA/EL CUERPO Y LA SALUD,EXPOSICION A PELIGRO O ABANDONO DE PERSONAS EN PELIGRO,126,Omisión de socorro y exposición a peligro,5,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,27/04/2026,-11.0566666666667,-75.3275"
"ENERO - MARZO,2026,06/04/2026,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA VIDA/EL CUERPO Y LA SALUD,EXPOSICION A PELIGRO O ABANDONO DE PERSONAS EN PELIGRO,127,Omisión de auxilio o aviso a la autoridad,1,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,27/04/2026,-11.0566666666667,-75.3275"
"ENERO - MARZO,2026,06/04/2026,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA VIDA/EL CUERPO Y LA SALUD,EXPOSICION A PELIGRO O ABANDONO DE PERSONAS EN PELIGRO,128,Exposición a peligro de persona dependiente,1,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,27/04/2026,-11.0566666666667,-75.3275"
"ENERO - MARZO,2026,06/04/2026,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA VIDA/EL CUERPO Y LA SALUD,HOMICIDIO,106,Homicidio Simple,58,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,27/04/2026,-11.0566666666667,-75.3275"
"ENERO - MARZO,2026,06/04/2026,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA VIDA/EL CUERPO Y LA SALUD,HOMICIDIO,107,Parricidio,1,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,27/04/2026,-11.0566666666667,-75.3275"
"ENERO - MARZO,2026,06/04/2026,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA VIDA/EL CUERPO Y LA SALUD,HOMICIDIO,108,Homicidio calificado,8,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,27/04/2026,-11.0566666666667,-75.3275"
"ENERO - MARZO,2026,06/04/2026,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA VIDA/EL CUERPO Y LA SALUD,HOMICIDIO,108-B,Feminicidio,6,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,27/04/2026,-11.0566666666667,-75.3275"
"ENERO - MARZO,2026,06/04/2026,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA VIDA/EL CUERPO Y LA SALUD,HOMICIDIO,110,Infanticidio,1,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,27/04/2026,-11.0566666666667,-75.3275"
"ENERO - MARZO,2026,06/04/2026,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA VIDA/EL CUERPO Y LA SALUD,HOMICIDIO,111,Homicidio Culposo,18,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,27/04/2026,-11.0566666666667,-75.3275"
"ENERO - MARZO,2026,06/04/2026,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA VIDA/EL CUERPO Y LA SALUD,LESIONES,121,Lesiones graves,17,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,27/04/2026,-11.0566666666667,-75.3275"
"ENERO - MARZO,2026,06/04/2026,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA VIDA/EL CUERPO Y LA SALUD,LESIONES,121-B,Lesiones graves por violencia contra las mujeres e integrantes del grupo familiar,2,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,27/04/2026,-11.0566666666667,-75.3275"
"ENERO - MARZO,2026,06/04/2026,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA VIDA/EL CUERPO Y LA SALUD,LESIONES,122,Lesiones leves,216,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,27/04/2026,-11.0566666666667,-75.3275"
"ENERO - MARZO,2026,06/04/2026,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA VIDA/EL CUERPO Y LA SALUD,LESIONES,122-B,Agresiones en contra de las mujeres o integrantes del grupo familiar,957,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,27/04/2026,-11.0566666666667,-75.3275"
"ENERO - MARZO,2026,06/04/2026,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA VIDA/EL CUERPO Y LA SALUD,LESIONES,124,Lesiones Culposas,150,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,27/04/2026,-11.0566666666667,-75.3275"
"ENERO - MARZO,2026,06/04/2026,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA VIDA/EL CUERPO Y LA SALUD,LESIONES,124-B,""Del daño psíquico y la afectación psicológica, cognitiva o conductual"",19,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,27/04/2026,-11.0566666666667,-75.3275"
"ENERO - MARZO,2026,06/04/2026,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA VOLUNTAD POPULAR,DELITOS CONTRA EL DERECHO AL SUFRAGIO,359,Atentados contra el derecho de sufragio,1,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,27/04/2026,-11.0566666666667,-75.3275"
"ENERO - MARZO,2026,06/04/2026,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA VOLUNTAD POPULAR,DELITOS CONTRA EL DERECHO AL SUFRAGIO,354,Perturbación o impedimento de proceso electoral,1,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,27/04/2026,-11.0566666666667,-75.3275"
"ENERO - MARZO,2026,06/04/2026,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LA VOLUNTAD POPULAR,DELITOS CONTRA EL DERECHO AL SUFRAGIO,358,Publicidad ilegal del sentido del voto,2,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,27/04/2026,-11.0566666666667,-75.3275"
"ENERO - MARZO,2026,06/04/2026,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LOS DERECHOS INTELECTUALES,CONTRA LA PROPIEDAD INDUSTRIAL,222,Fabricación o uso no autorizado de patente,4,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,27/04/2026,-11.0566666666667,-75.3275"
"ENERO - MARZO,2026,06/04/2026,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LOS DERECHOS INTELECTUALES,CONTRA LA PROPIEDAD INDUSTRIAL,222-A,Penalización de la clonación o adulteración de terminales de telecomunicaciones,4,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,27/04/2026,-11.0566666666667,-75.3275"
"ENERO - MARZO,2026,06/04/2026,SELVA CENTRAL,PENAL,DENUNCIA,CONTRA LOS DERECHOS INTELECTUALES,CONTRA LA PROPIEDAD INDUSTRIAL,223,Uso o venta no autorizada de diseño o modelo industrial,1,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,27/04/2026,-11.0566666666667,-75.3275"
"ENERO - MARZO,2026,06/04/2026,SELVA CENTRAL,PENAL,DENUNCIA,D.LEG. 1106 LAVADO DE ACTIVOS,LAVADO DE ACTIVOS,2,Actos de ocultamiento y tenencia,2,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,27/04/2026,-11.0566666666667,-75.3275"
"ENERO - MARZO,2026,06/04/2026,SELVA CENTRAL,PENAL,DENUNCIA,D.LEG. 1106 LAVADO DE ACTIVOS,LAVADO DE ACTIVOS,3,""Transporte, traslado, ingreso o salida por territorio nacional de dinero o títulos valores de origen ilícito"",1,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,27/04/2026,-11.0566666666667,-75.3275"
"ENERO - MARZO,2026,06/04/2026,SELVA CENTRAL,PENAL,DENUNCIA,DELITOS AMBIENTALES,DELITOS CONTRA LOS RECURSOS NATURALES,308,Tráfico ilegal de especies de flora y fauna silvestre,151,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,27/04/2026,-11.0566666666667,-75.3275"
"ENERO - MARZO,2026,06/04/2026,SELVA CENTRAL,PENAL,DENUNCIA,DELITOS AMBIENTALES,DELITOS CONTRA LOS RECURSOS NATURALES,308-C,Depredación de flora y fauna silvestre,6,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,27/04/2026,-11.0566666666667,-75.3275"
"ENERO - MARZO,2026,06/04/2026,SELVA CENTRAL,PENAL,DENUNCIA,DELITOS AMBIENTALES,DELITOS CONTRA LOS RECURSOS NATURALES,310-A,Tráfico ilegal de productos forestales maderables,153,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,27/04/2026,-11.0566666666667,-75.3275"
"ENERO - MARZO,2026,06/04/2026,SELVA CENTRAL,PENAL,DENUNCIA,DELITOS AMBIENTALES,DELITOS CONTRA LOS RECURSOS NATURALES,313,Alteración del ambiente o paisaje,15,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,27/04/2026,-11.0566666666667,-75.3275"
"ENERO - MARZO,2026,06/04/2026,SELVA CENTRAL,PENAL,DENUNCIA,DELITOS AMBIENTALES,DELITOS CONTRA LOS RECURSOS NATURALES,310,Delitos contra los bosques o formaciones boscosas,17,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,27/04/2026,-11.0566666666667,-75.3275"
"ENERO - MARZO,2026,06/04/2026,SELVA CENTRAL,PENAL,DENUNCIA,DELITOS AMBIENTALES,DELITOS CONTRA LOS RECURSOS NATURALES,310-B,Obstrucción de procedimiento,1,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,27/04/2026,-11.0566666666667,-75.3275"
"ENERO - MARZO,2026,06/04/2026,SELVA CENTRAL,PENAL,DENUNCIA,DELITOS AMBIENTALES,DELITOS DE CONTAMINACION,304,Contaminación del ambiente,8,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,27/04/2026,-11.0566666666667,-75.3275"
"ENERO - MARZO,2026,06/04/2026,SELVA CENTRAL,PENAL,DENUNCIA,DELITOS AMBIENTALES,DELITOS DE CONTAMINACION,306,Incumplimiento de las normas relativas al manejo de residuos sólidos,8,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,27/04/2026,-11.0566666666667,-75.3275"
